Device,Trip,Time,RvDevice,NativeFlag,LocalTimeMS,PsId,RvBasicVehClass,RvRandomId,AlertLevel,EventAppId,RvZone,RvLatitude,RvLongitude,RvHeading,RvElevation,RvSpeed,RvBrakeStatus,RvYawRate,RvLongitudinalAccel,RvTurnSignal,RvEventFlags,RvRange,RvRangeRate,RvLongOffset,RvLatOffset,HvLatitude,HvLongitude,HvHeading,HvElevation,HvSpeed,HvBrakeStatus,HvYawRate,HvLongitudinalAccel,HvTurnSignal
"2,858",52,"15,850","2,214",1,"58,450,100",1,0,0,3,2,16,40.276,-83.535,55,300,19.72,0,0,"1,000",255,255,9.917,-12.325,0,0,40.276,-83.534,337.72,297.14,0.156,0,0,0.401,2
"2,936",55,"1,500","7,464",1,"59,329,900",1,0,0,2,11,3,40.237,-83.367,189,275,3.32,0,0,"1,000",255,255,117.155,-7.558,117.155,-0.309,40.236,-83.367,3.11,270.17,2.864,1,0,-1.267,1
"2,936",55,"1,550","7,464",1,"59,330,400",1,0,0,2,11,3,40.237,-83.367,187,275,3.32,0,0,"1,000",255,255,112.283,-5.521,112.283,1.158,40.236,-83.367,3.19,269.97,2.203,1,0,-1.228,1
"2,936",55,"1,600","7,464",1,"59,330,900",1,0,0,2,11,3,40.237,-83.367,186,275,2.22,0,0,"1,000",255,255,105.939,-3.781,105.939,0.974,40.236,-83.367,3.5,269.77,1.3,1,0,-0.937,1
"2,936",55,"1,650","7,464",1,"59,331,400",1,0,0,2,11,3,40.237,-83.367,187,275,3.04,0,0,"1,000",255,255,102.872,-4.113,102.872,0.173,40.236,-83.367,4.86,269.67,0.867,1,0,-0.413,1
"2,936",55,"1,700","7,464",1,"59,331,900",1,0,0,2,11,3,40.237,-83.367,186,275,4.44,0,0,"1,000",255,255,94.818,-5.151,94.818,0.414,40.236,-83.367,4.86,269.77,0.556,1,0,-0.413,1
"2,936",55,"1,750","7,464",1,"59,332,400",1,0,0,2,11,3,40.237,-83.367,186,275,3.04,0,0,"1,000",255,255,92.957,-3.281,92.957,0.296,40.236,-83.367,4.86,269.77,0.242,1,0,-0.375,1
"2,936",55,"1,800","7,464",1,"59,332,900",1,0,0,2,11,3,40.237,-83.367,186,275,3.32,0,0,"1,000",255,255,89.024,-3.109,89.024,0.215,40.236,-83.367,4.86,269.67,0.069,1,0,-0.025,1
"2,936",55,"1,850","7,464",1,"59,333,400",1,0,0,2,11,3,40.237,-83.367,186,275,3.32,0,0,"1,000",255,255,85.193,-3.319,85.193,0.082,40.236,-83.367,4.86,269.57,0,1,0,0.207,1
"2,936",55,"1,900","7,464",1,"59,333,900",1,0,0,2,11,3,40.237,-83.367,186,275,4.72,0,0,"1,000",255,255,80.22,-4.719,80.22,-0.127,40.236,-83.367,4.86,269.47,0,1,0,0.207,1
"2,936",55,"1,950","7,464",1,"59,334,400",1,0,0,2,11,3,40.237,-83.367,187,275,3.88,0,0,"1,000",255,255,77.365,-3.879,77.365,-0.117,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,000","7,464",1,"59,334,900",1,0,0,2,11,3,40.237,-83.367,188,275,4.72,0,0,"1,000",255,255,72.122,-4.711,72.122,-0.457,40.236,-83.367,4.86,269.47,0,1,0,0.304,1
"2,936",55,"2,050","7,464",1,"59,335,400",1,0,0,2,11,3,40.237,-83.367,189,275,5,0,0,"1,000",255,255,68.614,-4.989,68.614,-0.714,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,100","7,464",1,"59,335,900",1,0,0,2,11,3,40.237,-83.367,189,275,4.44,0,0,"1,000",255,255,65.463,-4.98,65.463,-1.146,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,150","7,464",1,"59,336,400",1,0,0,2,11,3,40.237,-83.367,190,275,4.44,0,0,"1,000",255,255,61.782,-4.401,61.782,-1.566,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,200","7,464",1,"59,336,900",1,0,0,2,11,8,40.237,-83.367,192,275,4.16,0,0,"1,000",255,255,59.42,-4.108,59.42,-1.971,40.236,-83.367,4.86,269.47,0,1,0,0.304,1
"2,936",55,"2,250","7,464",1,"59,337,400",1,0,0,2,11,8,40.237,-83.367,192,275,4.72,0,0,"1,000",255,255,54.957,-4.653,54.957,-2.41,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,300","7,464",1,"59,337,900",1,0,0,2,11,8,40.237,-83.367,191,275,5.26,0,0,"1,000",255,255,52.411,-5.18,52.411,-2.619,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,350","7,464",1,"59,338,400",1,0,0,2,11,8,40.237,-83.367,188,275,6.1,0,0,"1,000",255,255,48.383,-6.064,48.383,-2.601,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,400","7,464",1,"59,338,900",1,0,0,2,11,8,40.237,-83.367,187,275,4.72,0,0,"1,000",255,255,45.575,-6.071,45.575,-2.754,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,450","7,464",1,"59,339,400",1,0,0,2,11,8,40.237,-83.367,185,275,4.72,0,0,"1,000",255,255,43.029,-4.704,43.029,-2.691,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,500","7,464",1,"59,339,900",1,0,0,2,11,8,40.237,-83.367,184,275,5.26,0,0,"1,000",255,255,40.851,-5.254,40.851,-2.583,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,550","7,464",1,"59,340,400",1,0,0,2,11,8,40.237,-83.367,184,275,4.16,0,0,"1,000",255,255,38.505,-4.154,38.505,-2.596,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,600","7,464",1,"59,340,900",1,0,0,2,11,8,40.237,-83.367,185,275,3.6,0,0,"1,000",255,255,36.538,-3.59,36.538,-2.565,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,650","7,464",1,"59,341,400",1,0,0,2,11,8,40.237,-83.367,185,275,3.6,0,0,"1,000",255,255,34.704,-3.59,34.704,-2.529,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,700","7,464",1,"59,341,900",1,0,0,2,11,8,40.237,-83.367,184,275,3.6,0,0,"1,000",255,255,33.615,-3.589,33.615,-2.496,40.236,-83.367,4.86,269.47,0,1,0,0.207,1
"2,936",55,"2,750","7,464",1,"59,342,400",1,0,0,2,11,8,40.237,-83.367,184,275,2.76,0,0,"1,000",255,255,31.915,-2.755,31.915,-2.454,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,800","7,464",1,"59,342,900",1,0,0,2,11,8,40.237,-83.367,183,275,2.22,0,0,"1,000",255,255,30.938,-2.218,30.938,-2.397,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,850","7,464",1,"59,343,400",1,0,0,2,11,8,40.237,-83.367,183,275,1.38,0,0,"1,000",255,255,30.238,-1.377,30.238,-2.405,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"2,900","7,464",1,"59,343,900",1,0,0,2,11,8,40.237,-83.367,183,275,1.1,0,0,"1,000",255,255,30.072,-1.377,29.872,-2.349,40.236,-83.367,4.86,269.47,0,1,0,0.304,1
"2,936",55,"2,950","7,464",1,"59,344,400",1,0,0,2,11,8,40.237,-83.367,183,275,0,0,0,"1,000",255,255,30.072,-1.377,29.905,-2.377,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"3,000","7,464",1,"59,344,900",1,0,0,2,11,8,40.237,-83.367,183,275,0,0,0,"1,000",255,255,30.072,-1.377,29.938,-2.38,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"3,050","7,464",1,"59,345,400",1,0,0,2,11,8,40.237,-83.367,183,275,0,0,0,"1,000",255,255,30.072,-1.377,29.938,-2.38,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"3,100","7,464",1,"59,345,900",1,0,0,2,11,8,40.237,-83.367,183,275,0,0,0,"1,000",255,255,30.072,-1.377,29.938,-2.38,40.236,-83.367,4.86,269.47,0,1,0,0.266,1
"2,936",55,"3,150","7,464",1,"59,346,400",1,0,0,2,11,8,40.237,-83.367,183,275,0.54,0,0,"1,000",255,255,30.072,-1.377,29.086,-0.865,40.236,-83.367,4.86,269.97,0.103,0,0,0.537,1
"2,936",55,"3,200","7,464",1,"59,346,900",1,0,0,2,11,8,40.237,-83.367,184,275,0.54,0,0,"1,000",255,255,30.072,-1.377,28.662,-0.758,40.236,-83.367,4.86,269.97,0.347,0,0,0.886,1
"2,936",55,"3,250","7,464",1,"59,347,400",1,0,0,2,11,8,40.237,-83.367,184,275,1.1,0,0,"1,000",255,255,30.072,-1.377,27.372,-0.785,40.236,-83.367,4.86,269.97,0.556,0,0,0.537,1
"2,936",55,"3,300","7,464",1,"59,347,900",1,0,0,3,11,3,40.237,-83.367,183,275,2.5,0,0,"1,000",255,255,25.289,-3.124,25.289,-0.716,40.236,-83.367,4.86,270.07,0.625,0,0,0.401,1
"2,936",55,"3,350","7,464",1,"59,348,400",1,0,0,3,11,3,40.236,-83.367,185,275,3.88,0,0,"1,000",255,255,22.985,-4.658,22.985,-0.677,40.236,-83.367,4.86,269.97,0.781,0,0,0.731,1
"2,936",55,"3,400","7,464",1,"59,348,900",1,0,0,3,11,3,40.236,-83.367,183,275,5,0,0,"1,000",255,255,20.153,-5.901,20.153,-0.59,40.236,-83.367,4.86,269.97,0.953,0,0,0.595,1
"2,936",55,"3,450","7,464",1,"59,349,400",1,0,0,3,11,3,40.236,-83.367,179,275,5.82,0,0,"1,000",255,255,17.044,-6.837,17.044,-0.414,40.236,-83.367,4.86,269.87,1.022,0,0,0.498,1
"2,936",55,"3,500","7,464",1,"59,349,900",1,0,0,3,11,3,40.236,-83.367,182,275,5.82,0,0,"1,000",255,255,15.403,-6.893,15.403,-0.352,40.236,-83.367,4.86,269.87,1.075,0,0.24,0.401,1
"2,936",55,"3,550","7,464",1,"59,350,400",1,0,0,3,11,3,40.236,-83.367,182,275,5.82,0,0,"1,000",255,255,14.793,-6.945,14.793,-0.3,40.236,-83.367,4.86,269.87,1.128,0,0.73,0.11,1
"2,936",55,"3,600","7,464",1,"59,350,900",1,0,0,3,11,3,40.236,-83.367,182,275,5.82,0,0,"1,000",255,255,14.234,-6.929,14.234,-0.338,40.236,-83.367,4.86,269.87,1.075,1,0,0.072,1
"2,936",55,"3,650","7,456",1,"59,351,400",1,0,0,3,11,3,40.237,-83.367,188,275,8.6,0,0,"1,000",255,255,45.503,-9.657,45.503,-0.417,40.236,-83.367,4.86,269.77,1.075,1,0,-0.025,1
"2,936",55,"3,700","7,456",1,"59,351,900",1,0,0,3,11,3,40.237,-83.367,188,275,9.72,0,0,"1,000",255,255,39.151,-10.629,39.151,-0.79,40.236,-83.367,4.86,269.67,0.936,1,0.24,-0.122,1
"2,936",55,"3,750","7,456",1,"59,352,400",1,0,0,3,11,3,40.237,-83.367,187,275,10.26,0,0,"1,000",255,255,33.304,-10.409,33.304,-1.149,40.236,-83.367,4.86,269.47,0.728,1,0,-0.375,1
"2,936",55,"3,800","7,456",1,"59,352,900",1,0,0,3,11,3,40.237,-83.367,186,275,10.26,0,0,"1,000",255,255,26.828,-10.906,26.828,-1.213,40.236,-83.367,4.86,269.37,0.658,1,0.24,0.207,1
"2,936",55,"3,850","7,456",1,"59,353,400",1,0,0,3,11,3,40.237,-83.367,184,275,11.1,0,0,"1,000",255,255,22.056,-11.681,22.056,-1.367,40.236,-83.367,4.86,269.17,0.589,1,0,0.11,1
"2,936",55,"3,900","7,456",1,"59,353,900",1,0,0,3,11,3,40.236,-83.367,182,275,12.5,0,0,"1,000",255,255,14.851,-13.018,14.851,-1.229,40.236,-83.367,4.86,269.07,0.536,1,0,0.11,1
"2,936",55,"3,950","7,456",1,"59,354,400",1,0,0,3,11,3,40.236,-83.367,183,275,12.5,0,0,"1,000",255,255,11.706,-13.045,11.706,-1.109,40.236,-83.367,4.86,268.97,0.572,1,0,0.537,1
"2,936",55,"4,000","7,456",1,"59,354,900",1,0,0,3,11,3,40.236,-83.367,183,275,12.5,0,0,"1,000",255,255,11.393,-13.19,11.393,-1.21,40.236,-83.367,4.86,268.87,0.728,1,0,0.44,1
"2,936",55,"4,050","7,456",1,"59,355,400",1,0,0,3,11,3,40.236,-83.367,183,275,12.5,0,0,"1,000",255,255,11.045,-13.245,11.045,-1.307,40.236,-83.367,4.86,268.87,0.797,0,0,0.44,1
"2,936",55,"4,100","7,456",1,"59,355,900",1,0,0,3,11,3,40.236,-83.367,183,275,12.5,0,0,"1,000",255,255,10.644,-13.281,10.644,-1.4,40.236,-83.367,4.86,268.77,0.883,0,-0.24,0.401,1
"2,936",55,"4,150","7,480",1,"59,356,400",1,0,0,3,11,8,40.237,-83.367,187,275,11.38,0,0,"1,000",255,255,27.232,-12.269,27.232,-2.218,40.236,-83.367,4.86,268.77,0.972,0,-0.73,0.692,1
"2,936",55,"4,200","7,480",1,"59,356,900",1,0,0,3,11,8,40.237,-83.367,185,275,12.5,0,0,"1,000",255,255,19.771,-13.622,19.771,-2.236,40.236,-83.367,4.86,268.67,1.214,0,-1.7,0.983,1
"2,936",55,"4,250","7,480",1,"59,357,400",1,0,0,3,11,3,40.236,-83.367,183,275,13.04,0,0,"1,000",255,255,13.455,-14.383,13.455,-1.716,40.236,-83.367,4.61,268.67,1.492,0,-3.41,1.022,1
"2,936",55,"4,300","7,480",1,"59,357,900",1,0,0,3,11,8,40.236,-83.367,184,275,13.04,0,0,"1,000",255,255,8.374,-14.435,8.374,-2.224,40.236,-83.367,2.93,268.67,2.083,0,-9.27,0.925,1
"2,936",55,"4,350","7,480",1,"59,358,400",1,0,0,3,11,8,40.236,-83.367,184,275,13.04,0,0,"1,000",255,255,7.318,-15.042,7.318,-2.17,40.236,-83.367,354.91,268.57,2.639,0,-15.62,1.449,1
"2,936",55,"4,400","7,480",1,"59,358,900",1,0,0,3,11,3,40.236,-83.367,184,275,13.04,0,0,"1,000",255,255,5.932,-15.709,5.932,0.739,40.236,-83.367,353.02,268.47,3.125,0,-21.48,1.255,1
"2,936",158,"8,300",772,1,"57,607,300",1,0,0,2,11,8,40.237,-83.367,183,275,3.32,0,0,"1,000",255,255,34.854,-8.266,33.077,-2.059,40.237,-83.367,5.58,268.67,6.058,0,0.24,-0.025,1
"2,936",158,"8,350",772,1,"57,607,800",1,0,0,3,11,8,40.237,-83.367,186,275,1.66,0,0,"1,000",255,255,26.527,-9.302,26.527,-3.139,40.237,-83.367,4.58,268.87,6.058,0,0.24,0.072,1
"2,936",158,"8,400",772,1,"57,608,300",1,0,0,3,11,8,40.237,-83.367,185,275,2.76,0,0,"1,000",255,255,21.079,-7.638,21.079,-3.201,40.237,-83.367,4.53,268.97,6.075,0,0.24,0.072,1
"2,936",158,"8,450",772,1,"57,608,800",1,0,0,3,11,8,40.237,-83.367,185,275,2.76,0,0,"1,000",255,255,13.328,-8.299,13.328,-4.393,40.237,-83.367,8.62,269.17,6.075,0,0,-0.084,1
"2,936",158,"8,500",772,1,"57,609,300",1,0,0,3,11,8,40.237,-83.367,185,275,4.16,0,0,"1,000",255,255,6.116,-8.659,6.116,-3.226,40.237,-83.367,5.58,269.27,6.022,0,-0.24,-0.181,1
"2,936",158,"8,550",757,1,"57,609,800",1,0,0,2,11,8,40.238,-83.367,182,275,1.38,0,0,"1,000",255,255,49.94,-7.448,49.94,-4.209,40.237,-83.367,3.8,269.37,6.092,0,0,0.072,1
"2,936",158,"8,600",774,1,"57,610,300",1,0,0,2,11,3,40.237,-83.367,184,275,2.76,0,0,"1,000",255,255,37.286,-8.879,37.286,1.703,40.237,-83.367,3.87,269.47,6.128,0,0,0.692,1
"2,936",158,"8,650",774,1,"57,610,800",1,0,0,2,11,3,40.237,-83.367,182,275,2.5,0,0,"1,000",255,255,39.181,-8.789,39.181,1.221,40.237,-83.367,4.82,269.47,6.3,0,0,0.828,1
"2,936",158,"8,700",774,1,"57,611,300",1,0,0,2,11,3,40.237,-83.367,182,275,2.5,0,0,"1,000",255,255,35.856,-9.104,35.856,0.823,40.237,-83.367,5.44,269.57,6.614,0,0,0.401,1
"2,936",158,"8,750",774,1,"57,611,800",1,0,0,2,11,3,40.237,-83.367,181,275,2.5,0,0,"1,000",255,255,32.393,-9.125,32.393,1.531,40.237,-83.367,4.54,269.47,6.667,0,0,-0.278,1
"2,936",158,"8,800",774,1,"57,612,300",1,0,0,3,11,3,40.237,-83.367,183,275,2.76,0,0,"1,000",255,255,29.065,-9.361,29.065,1.216,40.237,-83.367,4.69,269.57,6.614,0,0,-0.181,1
"2,936",158,"8,850",774,1,"57,612,800",1,0,0,3,11,3,40.238,-83.367,183,275,1.38,0,0,"1,000",255,255,28.378,-9.186,31.367,1.251,40.237,-83.367,4.76,269.57,6.267,1,0,-0.646,1
"2,936",158,"8,900",774,1,"57,613,300",1,0,0,3,11,3,40.237,-83.367,181,275,0,0,0,"1,000",255,255,28.378,-9.186,22.693,1.407,40.237,-83.367,4.77,269.67,5.744,1,0,-0.898,1
"2,936",158,"8,950",774,1,"57,613,800",1,0,0,3,11,3,40.238,-83.367,183,275,0,0,0,"1,000",255,255,28.378,-9.186,24.486,1.4,40.237,-83.367,4.42,269.67,5.119,1,0,-1.267,1
"2,936",158,"9,000",774,1,"57,614,300",1,0,0,3,11,3,40.238,-83.367,183,275,0,0,0,"1,000",255,255,28.378,-9.186,21.93,1.359,40.237,-83.367,4.55,269.67,4.739,1,0,-1.364,1
"2,936",158,"9,050",780,1,"57,614,800",1,0,0,2,11,3,40.238,-83.367,185,275,6.38,0,0,"1,000",255,255,44.444,-13.399,44.444,-1.013,40.237,-83.367,3.08,270.07,3.975,1,0,-1.558,1
"2,936",158,"9,100",757,1,"57,615,300",1,0,0,2,11,8,40.238,-83.367,174,275,0.82,0,0,"1,000",255,255,26.169,-7.274,24.785,-4.584,40.237,-83.367,5.23,270.17,3.106,1,0,-1.461,1
"2,936",158,"9,150",757,1,"57,615,800",1,0,0,2,11,8,40.238,-83.367,179,275,6.94,0,0,"1,000",255,255,22.634,-9.48,22.634,-4.581,40.237,-83.367,4.18,270.07,2.639,1,0.24,-1.092,1
"2,936",158,"9,200",757,1,"57,616,300",1,0,0,2,11,14,40.238,-83.367,179,275,6.94,0,0,"1,000",255,255,21.586,-8.723,21.586,-5.589,40.237,-83.367,6.42,269.87,1.908,1,0,-1.267,1
"2,936",158,"9,250",757,1,"57,616,800",1,0,0,2,11,14,40.238,-83.367,179,275,1.66,0,0,"1,000",255,255,20.783,-3.063,20.783,-5.611,40.237,-83.367,6.39,269.77,1.475,1,0,-0.704,1
"2,936",158,"9,300",757,1,"57,617,300",1,0,0,2,11,8,40.238,-83.367,176,275,1.66,0,0,"1,000",255,255,21.311,-2.963,292.01,-5.871,40.237,-83.367,7.21,269.57,1.214,1,0.24,-0.452,1
"2,936",158,"9,350",757,1,"57,617,800",1,0,0,2,11,8,40.238,-83.367,176,275,1.66,0,0,"1,000",255,255,19.931,-2.832,146.255,-5.859,40.237,-83.367,6.75,269.47,1.042,1,0,-0.607,1
"2,936",158,"9,400",757,1,"57,618,300",1,0,0,2,11,14,40.238,-83.367,176,275,1.94,0,0,"1,000",255,255,14.528,-2.528,14.528,-5.672,40.237,-83.367,6.75,269.37,0.744,1,0,-0.375,1
"2,936",158,"9,450",757,1,"57,618,800",1,0,0,2,11,14,40.238,-83.367,181,275,2.76,0,0,"1,000",255,255,18.778,-3.294,18.778,-5.564,40.237,-83.367,6.75,269.47,0.572,1,0,-0.84,1
"2,936",158,"9,500",757,1,"57,619,300",1,0,0,3,11,14,40.238,-83.367,179,275,1.38,0,0,"1,000",255,255,17.741,-1.859,17.741,-5.835,40.237,-83.367,6.75,269.47,0.536,1,0,0.692,1
"2,936",158,"9,550",757,1,"57,619,800",1,0,0,3,11,14,40.238,-83.367,179,275,1.38,0,0,"1,000",255,255,17.444,-1.971,17.444,-5.841,40.237,-83.367,6.75,269.47,0.658,1,0,0.072,1
"2,936",158,"9,600",757,1,"57,620,300",1,0,0,3,11,14,40.238,-83.367,179,275,1.38,0,0,"1,000",255,255,17.144,-1.937,17.144,-5.832,40.237,-83.367,6.75,269.47,0.625,1,0,-0.084,1
"2,936",158,"9,650",757,1,"57,620,800",1,0,0,3,11,14,40.238,-83.367,177,275,1.38,0,0,"1,000",255,255,17.875,-1.812,17.875,-5.868,40.237,-83.367,6.75,269.47,0.486,1,0,-0.278,1
"2,936",158,"9,700",757,1,"57,621,300",1,0,0,3,11,14,40.238,-83.367,177,275,2.22,0,0,"1,000",255,255,17.646,-2.47,17.646,-5.733,40.237,-83.367,6.75,269.47,0.294,1,0,-0.219,1
"2,936",158,"9,750",757,1,"57,621,800",1,0,0,3,11,8,40.238,-83.367,174,275,1.1,0,0,"1,000",255,255,11.862,-2.296,16.383,-5.332,40.237,-83.367,6.75,269.47,0.119,1,0,-0.181,1
"2,936",158,"9,800",794,1,"57,622,300",1,0,0,3,11,8,40.238,-83.367,186,275,8.32,0,0,"1,000",255,255,35.015,-8.252,35.015,-4.925,40.237,-83.367,6.75,269.37,0,1,0,0.013,1
"2,936",158,"9,850",794,1,"57,622,800",1,0,0,3,11,8,40.238,-83.367,186,275,8.32,0,0,"1,000",255,255,34.979,-8.251,34.979,-4.963,40.237,-83.367,6.75,269.27,0,1,0,0.11,1
"2,936",158,"9,900",794,1,"57,623,300",1,0,0,3,11,8,40.237,-83.367,183,275,10.26,0,0,"1,000",255,255,7.093,-9.528,7.093,-3.056,40.237,-83.367,6.75,269.17,0,1,0,0.11,1
"2,936",158,"9,950",794,1,"57,623,800",1,0,0,3,11,8,40.237,-83.367,183,275,10.26,0,0,"1,000",255,255,7.093,-9.528,7.093,-3.056,40.237,-83.367,6.75,269.17,0,1,0,0.072,1
"2,936",158,"10,200",757,1,"57,626,300",1,0,0,3,11,14,40.238,-83.367,181,275,3.04,0,0,"1,000",255,255,12.161,-3.264,12.161,-5.883,40.237,-83.367,6.75,268.47,0.625,0,-2.19,0.595,1
"2,936",158,"10,250",757,1,"57,626,800",1,0,0,3,11,14,40.238,-83.367,181,275,1.38,0,0,"1,000",255,255,12.706,-1.967,12.706,-5.955,40.237,-83.367,6.75,268.37,0.781,0,-3.41,0.692,1
"2,936",158,"10,300",757,1,"57,627,300",1,0,0,3,11,14,40.238,-83.367,179,275,0.26,0,0,"1,000",255,255,12.527,-2.219,7.107,-5.113,40.237,-83.367,6.75,268.37,1.389,0,-7.81,2.07,1
"2,936",158,"10,350",757,1,"57,627,800",1,0,0,3,11,8,40.238,-83.367,181,275,1.38,0,0,"1,000",255,255,6.482,-2.842,6.482,-3.968,40.237,-83.367,353.66,268.27,2.361,0,-12.93,2.031,1
"2,936",158,"10,400",757,1,"57,628,300",1,0,0,3,11,3,40.238,-83.367,179,275,2.76,0,0,"1,000",255,255,8.579,-5.674,8.579,1.349,40.237,-83.367,347.78,268.17,3.244,0,-17.08,1.701,1
"2,936",158,"10,450",757,1,"57,628,800",1,0,0,3,11,3,40.237,-83.367,181,275,4.16,0,0,"1,000",255,255,3.691,-5.015,3.691,-1.357,40.237,-83.367,339.61,268.17,4.044,0,-21.72,0.537,1
"2,936",158,"38,700","3,521",1,"57,911,300",1,82,0,3,10,5,40.236,-83.367,20,275,1.38,0,0,"1,000",255,0,45.095,1.38,340.33,11.011,40.237,-83.367,184.97,268.07,6.892,1,3.66,-0.84,2
"2,936",158,"38,750","3,521",1,"57,911,800",1,82,0,3,10,5,40.236,-83.367,333,275,1.1,0,0,"1,000",255,0,41.228,1.1,147.385,6.156,40.237,-83.367,188.14,268.27,6.508,1,6.1,-0.704,2
"2,936",186,"387,050","11,946",1,"69,005,900",1,60,0,3,12,16,40.236,-83.366,276,275,9.44,0,0,"1,000",255,0,81.738,9.44,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"387,100","11,946",1,"69,006,400",1,60,0,3,12,16,40.236,-83.366,275,275,9.44,0,0,"1,000",255,0,81.072,9.44,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"387,150","11,946",1,"69,006,900",1,60,0,3,12,16,40.236,-83.366,275,275,6.38,0,0,"1,000",255,0,79.43,6.38,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"387,200","11,946",1,"69,007,400",1,0,0,3,12,16,40.236,-83.367,275,275,8.32,0,0,"1,000",255,255,76.601,8.32,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"420,550","12,152",1,"69,340,900",1,60,0,3,12,16,40.236,-83.366,276,275,10.82,0,0,"1,000",255,0,97.541,10.82,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"420,600","12,152",1,"69,341,400",1,60,0,3,12,16,40.236,-83.366,276,275,10.82,0,0,"1,000",255,0,97.541,10.82,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"420,650","12,152",1,"69,341,900",1,60,0,3,12,16,40.236,-83.366,276,275,10.82,0,0,"1,000",255,0,97.541,10.82,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"420,700","12,152",1,"69,342,400",1,60,0,3,12,16,40.236,-83.366,275,275,10.54,0,0,"1,000",255,0,97.541,10.82,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,100","12,152",1,"69,346,400",1,60,0,3,12,16,40.236,-83.367,275,275,7.5,0,0,"1,000",255,0,68.582,7.5,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,150","12,152",1,"69,346,900",1,60,0,3,12,16,40.236,-83.367,276,275,7.5,0,0,"1,000",255,0,67.894,7.5,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,200","12,152",1,"69,347,400",1,60,0,3,12,16,40.236,-83.367,276,275,7.5,0,0,"1,000",255,0,67.894,7.5,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,250","12,152",1,"69,347,900",1,60,0,3,12,16,40.236,-83.367,274,275,5.82,0,0,"1,000",255,0,66.113,5.82,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.169,0
"2,936",186,"421,300","12,152",1,"69,348,400",1,60,0,3,12,16,40.236,-83.367,274,275,5,0,0,"1,000",255,0,65.493,5,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,350","12,152",1,"69,348,900",1,60,0,3,12,16,40.236,-83.367,275,275,5.54,0,0,"1,000",255,0,64.792,5.54,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,400","12,152",1,"69,349,400",1,60,0,3,12,16,40.236,-83.367,273,275,5.54,0,0,"1,000",255,0,64.571,5.54,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,450","12,152",1,"69,349,900",1,60,0,3,12,16,40.236,-83.367,273,275,5.54,0,0,"1,000",255,0,64.571,5.54,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"421,500","12,152",1,"69,350,400",1,60,0,3,12,16,40.236,-83.367,273,275,5.54,0,0,"1,000",255,0,64.571,5.54,0,0,40.237,-83.367,178.88,268.37,0,0,0,0.207,0
"2,936",186,"429,400","20,026",1,"69,429,400",1,0,0,2,11,3,40.236,-83.367,5,275,2.76,0,0,"1,000",255,255,77.139,-2.754,77.139,0.414,40.237,-83.367,178.88,273.47,0,1,0,0.11,1
